Filename,Full Path,Size (bytes),Size (MB),Pages,Document Type,Modified Date,Text Preview (first 100 chars)
NoReply_20250827_142306_0016.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0016.pdf,206114,0.20,1,Unknown,2025-08-28 14:45:34,l)laimitT'  s complaim  canters  around  all alleged  rental assistance payincnt  not  reilected  On
NoReply_20250827_142306_0017.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0017.pdf,31203,0.03,1,Complaint,2025-08-28 14:45:34,"Case  Details Case  ID 2025-0000000509-CZ Case  Entitlement HOA MI RETAIL  HOMES,  V SHADY  OAKS MHP"
NoReply_20250827_142306_0018.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0018.pdf,27555,0.03,1,Unknown,2025-08-28 14:45:34,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_142306_0019.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0019.pdf,28145,0.03,1,Unknown,2025-08-28 14:45:34,Service  Date Disposition Disposition  Date Party  Name Attorney  Name Ajternate  Name(s) Answer  Da
NoReply_20250827_142306_0020.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0020.pdf,28892,0.03,1,Unknown,2025-08-28 14:45:34,Party  Name Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Da
NoReply_20250827_142306_0021.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0021.pdf,22128,0.02,1,Unknown,2025-08-28 14:45:34,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_142306_0022.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0022.pdf,15681,0.01,1,Complaint,2025-08-28 14:45:34,Event  Date 02/04/2025 Description SUMMONS  AND  COMPLAINT Party/Count P1 Event No./Clerk 1 - CSJ Co
NoReply_20250827_142306_0023.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0023.pdf,55074,0.05,1,Complaint,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0024.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0024.pdf,54887,0.05,1,Unknown,2025-08-28 14:45:34,*   MCL600.5744(6)-Statutoryauthoritytostaytheexecutionofawritofeviction pending  further  proceedin
NoReply_20250827_142306_0025.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0025.pdf,35781,0.03,1,Complaint,2025-08-28 14:45:34,"REOUEST[D  RE-.L.I[F- WHEREFORE,  Plaintiff  respectfully  requests  that  the  Court: 1.   Take  ju"
NoReply_20250827_142306_0026.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0026.pdf,48180,0.05,1,Complaint,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0027.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0027.pdf,31373,0.03,1,Complaint,2025-08-28 14:45:34,"o   The  connection  between  Homes  of  America  and  Alden  Global  Capital,  as shown  in Exhibit"
NoReply_20250827_142306_0028.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0028.pdf,54883,0.05,1,Complaint,2025-08-28 14:45:34,"IN  THE  l 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN CaseNo.:  2025-"
NoReply_20250827_142306_0029.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0029.pdf,54772,0.05,1,Unknown,2025-08-28 14:45:34,MCL  600.5744(6)  -  Statutoiy  authority  to stay  the execution  of  a writ  of  eviction pending
NoReply_20250827_142306_0030.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0030.pdf,35736,0.03,1,Complaint,2025-08-28 14:45:34,"R l-l,)l-  E'JiT E D FJz-  L I F F WHEREFORE,  Plaintiff  respectfully  requests  that  the Court: 1"
NoReply_20250827_142306_0031.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0031.pdf,49763,0.05,1,Complaint,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0032.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0032.pdf,31263,0.03,1,Complaint,2025-08-28 14:45:34,"o   The  coru'iection  between  Homes  of  America  and  Alden  Global  Capital,  as shown  in Exhib"
NoReply_20250827_142306_0033.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0033.pdf,70569,0.07,1,Ex Parte/Temporary,2025-08-28 14:45:34,"IN  THE  l 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0034.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0034.pdf,58471,0.06,1,Unknown,2025-08-28 14:45:34,o   Loss  of  Custody  and Parental  Time:  The  eviction  would  severely  disrupt  my custody  cas
NoReply_20250827_142306_0035.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0035.pdf,71226,0.07,1,Ex Parte/Temporary,2025-08-28 14:45:34,"IN  THE  14TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case No.:  2025-"
NoReply_20250827_142306_0036.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0036.pdf,59646,0.06,1,Unknown,2025-08-28 14:45:34,o  Loss  of  Custody  and Parental  Time:  The  eviction  would  severely  disrupt  my custody  case
NoReply_20250827_142306_0037.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0037.pdf,43090,0.04,1,Ex Parte/Temporary,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF  MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  20"
NoReply_20250827_142306_0038.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0038.pdf,60546,0.06,1,Complaint,2025-08-28 14:45:34,- MCR  2. 1 19(E)  -  Emergency  motion  procedure  for  the relief  requested. - MCL  600.5744(6)
NoReply_20250827_142306_0039.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0039.pdf,47206,0.05,1,Complaint,2025-08-28 14:45:34,ARGUMENT 1. Ex  Parte  Relief  Justification:  Plaintiff  has demonstrated  that  iinmediate  relief
NoReply_20250827_142306_0040.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0040.pdf,42308,0.04,1,Ex Parte/Temporary,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF  MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  20"
NoReply_20250827_142306_0041.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0041.pdf,59815,0.06,1,Complaint,2025-08-28 14:45:34,- MCR  2.119(E)  -  Emergency  motion  procedure  for  the relief  requested. - MCL  600.5744(6)  -
NoReply_20250827_142306_0042.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0042.pdf,47011,0.04,1,Complaint,2025-08-28 14:45:34,ARGUMENT 1. Ex  Parte  Relief  Justification:  Plaintiff  has demonstrated  that  immediate  relief
NoReply_20250827_142306_0043.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0043.pdf,57599,0.05,1,Complaint,2025-08-28 14:45:34,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case No.:  2025"
NoReply_20250827_142306_0044.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0044.pdf,61186,0.06,1,Unknown,2025-08-28 14:45:34,Exhibit  C: Email  Correspondence  from  Cassandra  White  -  Incorrect  Ledger Description:  A  ser
NoReply_20250827_142306_0045.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0045.pdf,48892,0.05,1,Complaint,2025-08-28 14:45:34,Exhibit  H: Email  Correspondence  from  Cassandra  White  -  Regarding  Updated  Ledgers Descriptio
NoReply_20250827_142306_0046.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0046.pdf,57636,0.05,1,Complaint,2025-08-28 14:45:36,"IN  THE  I 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0047.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0047.pdf,63273,0.06,1,Unknown,2025-08-28 14:45:36,Exhibit  C: Email  Correspondence  from  Cassandra  White  -  Incorrect  Ledger Description:  A seri
NoReply_20250827_142306_0048.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0048.pdf,48051,0.05,1,Complaint,2025-08-28 14:45:36,Exhibit  H: Email  Correspondence  from  Cassandra  White  -  Regarding  Updated  Ledgers Descriptio
NoReply_20250827_142306_0049.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0049.pdf,46548,0.04,1,Complaint,2025-08-28 14:45:36,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0050.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0050.pdf,18278,0.02,1,Court Order,2025-08-28 14:45:36,IT  IS FURTHER  ORDERED  that  all parties  involved  are to refrain  from  any actions  that would
NoReply_20250827_142306_0051.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0051.pdf,43264,0.04,1,Complaint,2025-08-28 14:45:36,"IN  THE  1 4TH  CIRCUIT  COURT  FOR  THE  COUNTY  OF MUSKEGON,  ST  ATE  OF MICHIGAN Case  No.:  202"
NoReply_20250827_142306_0052.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142306_0052.pdf,18278,0.02,1,Complaint,2025-08-28 14:45:36,IT  IS FURTHER  ORDERED  that  all  parties  involved  are to refrain  from  any  actions  that woul
NoReply_20250827_142404_0001.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0001.pdf,441105,0.42,1,Unknown,2025-08-28 14:45:02,"From:   Yousef  Khalil <Ykhalil@ourhomesofamerica.com> Sent:   4/16/2025  10:57:02  AM To:   ""O'Brie"
NoReply_20250827_142404_0002.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0002.pdf,335893,0.32,1,Unknown,2025-08-28 14:45:02,SUBJECT:   Violation  Notice  (\/N)  No.  VN-017235 Sanitary  Sewage  Overflow Designated  Name:  Sh
NoReply_20250827_142404_0003.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0003.pdf,11173,0.01,1,Unknown,2025-08-28 14:45:02,ATT  ACHMENT  NAME: Shady  Oaks  Park  MHP  -  VN-017235.pdf ATT  ACHMENT  TYPE: Adobe  Portable  Do
NoReply_20250827_142404_0004.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0004.pdf,70038,0.07,1,Unknown,2025-08-28 14:45:02,"STATE  OF MICHIGAN ""f DEPARTMENT  OF ENVIRONMENT,  GREAT  LAKES,  AND  ENERGY WATER   RESOURCES   DI"
NoReply_20250827_142404_0005.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0005.pdf,84194,0.08,1,Complaint,2025-08-28 14:45:02,"Bryon  Fields -2- April  15, 2025 Staff  of the WRD inspected  the complaint  site on March 20, 2025"
NoReply_20250827_142404_0006.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0006.pdf,494394,0.47,1,Unknown,2025-08-28 14:45:02,"Bryon  Fields -3- April  15,  2025 Shady  Oaks Park  MHP, LLC has Failed to operate  and maintain  i"
NoReply_20250827_142404_0007.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0007.pdf,536640,0.51,1,Unknown,2025-08-28 14:45:02,Filed by Corporations  Division  Administrator   Filing  Number:  224755091560   Date:  01/12/2024 A
NoReply_20250827_142404_0008.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0008.pdf,40464,0.04,1,Unknown,2025-08-28 14:45:02,"From: Sent: To: Subject: LARA-BCC-Licensing 4/4/2025  12:37:34  PM ""StAmour,  Amanda  (EGLE)"" <STAMO"
NoReply_20250827_142404_0009.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0009.pdf,124245,0.12,1,Unknown,2025-08-28 14:45:02,M Question  for  you 1 message Shady Oaks Park MHC <shadyoaks@ourhomesofamerica.com> To: andrewjpigo
NoReply_20250827_142404_0010.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0010.pdf,34785,0.03,1,Unknown,2025-08-28 14:45:02,"Shady  Oaks  Park  MHP,  LLC 1977  Whitehall  Road Muskegon,  Ml  4944S Date:  April  28, 2025 To: C"
NoReply_20250827_142404_0011.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0011.pdf,37329,0.04,1,Unknown,2025-08-28 14:45:02,within  the  24-hour  window.  We  acknowledge  this  lapse  and  regret  not  meeting  the reportin
NoReply_20250827_142404_0012.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0012.pdf,34102,0.03,1,Unknown,2025-08-28 14:45:02,"Delaware The  First  State Page 1 I,   JEFFREY   W.  BULLOCK,   SECRETARY   OF  STATE   OF  THE  STA"
NoReply_20250827_142404_0013.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0013.pdf,46838,0.04,1,Unknown,2025-08-28 14:45:02,FiledbyCorporationsDivisionAdministrator   FilingNumber:224755091560   Date:01/12/2024 MICHIGAN  DEP
NoReply_20250827_142404_0014.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0014.pdf,102027,0.10,1,Unknown,2025-08-28 14:45:02,"farustng,  fflirhigan This is to Certify  That HOMES  OF  AMERICA,  LLC a FOREIGN  LIMITED  LIABILIT"
NoReply_20250827_142404_0015.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0015.pdf,521954,0.50,1,Unknown,2025-08-28 14:45:02,"""'  a 'al   a.   s   J . .a' {ia  ""   . '  (y  *,';  ,,  ,,,,.  ,l,l,sa   0 FiledbyCorporationsDivis"
NoReply_20250827_142404_0016.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142404_0016.pdf,66856,0.06,1,Unknown,2025-08-28 14:45:02,exercise  of reasonable  diligence. The name  and address  of a member  or manager  or other  person
NoReply_20250827_142657_0001.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0001.pdf,1084827,1.03,1,Unknown,2025-08-28 14:44:40,"Sh@dy'Oaks  ParkMHt'LtC 1977 Wjfftehffll  Road  Api  4A Muskegon,  Ml  49445 Andrew  Pigors 1977  Wh"
NoReply_20250827_142657_0002.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0002.pdf,939289,0.90,1,Unknown,2025-08-28 14:44:40,Kimberly  Davis  Yesterday tO me   A From  Kimberly  Davis - kdavis@ourhomesofamerica  com To  andre
NoReply_20250827_142657_0003.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0003.pdf,73091,0.07,1,Unknown,2025-08-28 14:44:40,"M E: Formal  Notice:  Ledger  Discrepancy,  Unauthorized  Charges,  and  Lease  Violations message o"
NoReply_20250827_142657_0004.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0004.pdf,60974,0.06,1,Unknown,2025-08-28 14:44:40,269-815-558-7 South  Haven  MHC  LLC 269-906-3007 From: Andrew P <andrewjpigors@gmail.com> Sent:  Th
NoReply_20250827_142657_0005.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0005.pdf,47353,0.05,1,Unknown,2025-08-28 14:44:40,":j. ReiTl iliLicci;ie Additionally, when I re-signed my lease this past year, my rent was increased"
NoReply_20250827_142657_0006.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0006.pdf,34385,0.03,1,Unknown,2025-08-28 14:44:40,"On Mon, Dec 9, 2024, 11:15  AM Cassandra  <email@rentmanager.com>  wrote: Good Afternoon  Residents,"
NoReply_20250827_142657_0007.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0007.pdf,25616,0.02,1,Unknown,2025-08-28 14:44:40,"Subject:  Re: What's  the process? Because Shady Oaks failed, on multiple occasions. I have done my"
NoReply_20250827_142657_0008.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0008.pdf,167444,0.16,1,Unknown,2025-08-28 14:44:40,"@par*briager '!C)3 paid  on time..  if the  owner  is fed  up, I understand, its out  of  my  mntrol"
NoReply_20250827_142657_0009.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0009.pdf,289361,0.28,1,Unknown,2025-08-28 14:44:40,
NoReply_20250827_142657_0010.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0010.pdf,53792,0.05,1,Unknown,2025-08-28 14:44:40,%Gmail Andrew P <andrewjpigors@gmail.com> Andrew  Pigors  Current  Ledger 7 messages Cassandra <emai
NoReply_20250827_142657_0011.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0011.pdf,52156,0.05,1,Unknown,2025-08-28 14:44:40,Andrew P <andrewjpigors@gmail.com> To: South Haven Park MHC <southhaven@ourhomesofamerica.com> Sent
NoReply_20250827_142657_0012.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0012.pdf,49228,0.05,1,Unknown,2025-08-28 14:44:40,"Please  disregard  it. Cassandra From: Andrew P <andrewjpigors@gmail.com.:> Sent:  Friday, May  16,"
NoReply_20250827_142657_0013.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0013.pdf,44847,0.04,1,Unknown,2025-08-28 14:44:40,"From: Andrew P <andrewjpigors@gmail.com> Sent:  Friday,  May  16,  2025  1:21  PM To: South Haven Pa"
NoReply_20250827_142657_0014.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0014.pdf,35253,0.03,1,Unknown,2025-08-28 14:44:40,"2/27/25,  3:10 AM Gmail - Account  Verification M  Gmail Andrew  P <andrewjpigors@gmai!.com> Account"
NoReply_20250827_142657_0015.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0015.pdf,35713,0.03,1,Unknown,2025-08-28 14:44:40,"2/27/25, 3:15 AM Gmail - Web Account  Access M  Gmail Web  Account  Access 1 message donotreply@rent"
NoReply_20250827_142657_0016.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0016.pdf,79462,0.08,1,Unknown,2025-08-28 14:44:40,"To: ""andrewjpigors@gmail.com""  <andrewjpigors@gmail.com> Hello, This is just a friendly  reminder  t"
NoReply_20250827_142657_0017.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0017.pdf,49861,0.05,1,Complaint,2025-08-28 14:44:40,2024-2405891  3LT-LT Case  Title SHADY  OAKS  PARK  MHP  LLC V PIGORS Filed  Date 05/20/2024 Case  S
NoReply_20250827_142657_0018.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0018.pdf,26186,0.02,1,Complaint,2025-08-28 14:44:40,"$0.00 Court 60th  District  Court  - Muskegon Next  Hearing Name SH,=U)Y  OAKS  PARK  MHP LLC Party"
NoReply_20250827_142657_0019.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0019.pdf,43896,0.04,1,Complaint,2025-08-28 14:44:42,Case  10 2025-25061  626LT-LT Case  Title SHADY  OAKS PARK MHP  LLC V PIGORS Filed  Date 01/21  /202
NoReply_20250827_142657_0020.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0020.pdf,46435,0.04,1,Complaint,2025-08-28 14:44:42,"Case  Details Additional  Resources  "" 02/04/2025 Case  Status OPEN Closed  Date Balance Parties  (1"
NoReply_20250827_142657_0021.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0021.pdf,43614,0.04,1,Unknown,2025-08-28 14:44:42,Disposition Disposition  Date Party  Name Party  Type/Number Attorney  Name Alternate  Name(s) Answe
NoReply_20250827_142657_0022.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0022.pdf,46452,0.04,1,Unknown,2025-08-28 14:44:42,Service  Date Disposition Disposition  Date Party  Name Party  Type/Number Attorney  Name Alternate
NoReply_20250827_142657_0023.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0023.pdf,46524,0.04,1,Unknown,2025-08-28 14:44:42,Party  Name Party  Type/Number Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposit
NoReply_20250827_142657_0024.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0024.pdf,45538,0.04,1,Unknown,2025-08-28 14:44:42,"Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date :i i_,i L"
NoReply_20250827_142657_0025.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0025.pdf,20532,0.02,1,Complaint,2025-08-28 14:44:42,"Party/Count P1 Event No./Clerk 1 - CSJ Comment SUMMONS  AND DECLARATORY  COMPLAINT,  EXHIBITS Judge"
NoReply_20250827_142657_0026.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0026.pdf,18873,0.02,1,Complaint,2025-08-28 14:44:42,Event  Date 02/04/2025 Description SUMMONS  AND  COMPLAINT Party/Count P1 Comment Event No./Clerk 1
NoReply_20250827_142657_0027.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0027.pdf,33082,0.03,1,Unknown,2025-08-28 14:44:42,"Service  Date Disposition Disposition  Date Party  Name .t,. j 1.  ii""it i) 11,""  ) .1', il. < 1, ly"
NoReply_20250827_142657_0028.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0028.pdf,33116,0.03,1,Unknown,2025-08-28 14:44:42,Party  Name Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Da
NoReply_20250827_142657_0029.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0029.pdf,27652,0.03,1,Unknown,2025-08-28 14:44:42,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_142657_0030.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0030.pdf,31526,0.03,1,Unknown,2025-08-28 14:44:42,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_142657_0031.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0031.pdf,48258,0.05,1,Complaint,2025-08-28 14:44:42,"Case  Details Additional  Resources  "" Case  ID Court  Location 2025-0000000509-CZ Case  Entitlement"
NoReply_20250827_142657_0032.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0032.pdf,48834,0.05,1,Unknown,2025-08-28 14:44:42,"Service  Date Disposition Disposition  Date Party  Name S""i-1ADX'OyWb""aM)'4DtJ'-('a Attorney  Name A"
NoReply_20250827_142657_0033.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0033.pdf,48043,0.05,1,Unknown,2025-08-28 14:44:42,Disposition Disposition  Date Party  Name Party  Type/Number Attorney  Name Alternate  Name(s) Answe
NoReply_20250827_142657_0034.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0034.pdf,48347,0.05,1,Unknown,2025-08-28 14:44:42,Attorney  Name Alternate  Name(s) Answer  Date Service  Date Disposition Disposition  Date Party  Na
NoReply_20250827_142657_0035.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0035.pdf,20541,0.02,1,Unknown,2025-08-28 14:44:42,Receipt  Number 15907 Amount S175.00
NoReply_20250827_142657_0036.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0036.pdf,9199,0.01,1,Unknown,2025-08-28 14:44:42,E  BIT AAz
NoReply_20250827_142657_0037.pdf,C:\Users\andre\Desktop\SHADYOAKS_EVIDENCE_001\NoReply_20250827_142657_0037.pdf,45345,0.04,1,Unknown,2025-08-28 14:44:42,"12/16/24,  3:24 PM Gmail  - RE: %Gmail Andrew P <andrewjpigors@gmail.com> RE: 1  message River Grove"
